snapshot,duration_h,project_wind_mw,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,pcc_export_mw,pcc_import_mw,charge_mw__Croaghonagh,discharge_mw__Croaghonagh,soc_mwh__Croaghonagh
2030-01-14 06:00:00,1.0,0.0,0.0,22.499999999999993,11.0,22.499999999999993,0.0,-0.0,22.499999999999993,11.0
2030-01-14 07:00:00,1.0,0.0,2.7601446982724815,0.0,13.618503175453778,0.0,2.7601446982724815,2.7601446982724815,-0.0,13.618503175453778
2030-01-14 08:00:00,1.0,0.0,22.5,0.0,34.963877381590336,0.0,22.5,22.5,-0.0,34.963877381590336
2030-01-14 09:00:00,1.0,0.0,22.5,0.0,56.30925158772689,0.0,22.5,22.5,-0.0,56.30925158772689
2030-01-14 10:00:00,1.0,0.0,22.5,0.0,77.65462579386345,0.0,22.5,22.5,-0.0,77.65462579386345
2030-01-14 11:00:00,1.0,0.0,22.5,0.0,99.0,0.0,22.5,22.5,-0.0,99.0
2030-01-14 12:00:00,1.0,0.0,0.0,0.0,99.0,0.0,0.0,-0.0,-0.0,99.0
2030-01-14 13:00:00,1.0,0.0,0.0,0.0,99.0,0.0,0.0,-0.0,-0.0,99.0
2030-01-14 14:00:00,1.0,0.0,0.0,22.499999999999996,75.28291754873716,22.499999999999996,0.0,-0.0,22.499999999999996,75.28291754873716
2030-01-14 15:00:00,1.0,0.0,22.5,0.0,96.62829175487371,0.0,22.5,22.5,-0.0,96.62829175487371
2030-01-14 16:00:00,1.0,0.0,0.0,22.5,72.91120930361086,22.5,0.0,-0.0,22.5,72.91120930361086
2030-01-14 17:00:00,1.0,0.0,0.0,0.0,72.91120930361086,0.0,0.0,-0.0,-0.0,72.91120930361086
2030-01-14 18:00:00,1.0,0.0,0.0,13.734130228445224,58.43416490252568,13.734130228445224,0.0,-0.0,13.734130228445224,58.43416490252568
2030-01-14 19:00:00,1.0,0.0,0.0,0.0,58.43416490252568,0.0,0.0,-0.0,-0.0,58.43416490252568
2030-01-14 20:00:00,1.0,0.0,0.0,0.0,58.43416490252568,0.0,0.0,-0.0,-0.0,58.43416490252568
2030-01-14 21:00:00,1.0,0.0,0.0,22.499999999999982,34.71708245126285,22.499999999999982,0.0,-0.0,22.499999999999982,34.71708245126285
2030-01-14 22:00:00,1.0,0.0,0.0,22.5,11.0,22.5,0.0,-0.0,22.5,11.0
2030-01-14 23:00:00,1.0,0.0,0.0,0.0,11.0,0.0,0.0,-0.0,-0.0,11.0
2030-01-15 00:00:00,1.0,0.0,0.0,0.0,11.0,0.0,0.0,-0.0,-0.0,11.0
2030-01-15 01:00:00,1.0,0.0,2.7601446982724815,0.0,13.618503175453778,0.0,2.7601446982724815,2.7601446982724815,-0.0,13.618503175453778
2030-01-15 02:00:00,1.0,0.0,22.5,0.0,34.963877381590336,0.0,22.5,22.5,-0.0,34.963877381590336
2030-01-15 03:00:00,1.0,0.0,22.5,0.0,56.30925158772689,0.0,22.5,22.5,-0.0,56.30925158772689
2030-01-15 04:00:00,1.0,0.0,22.5,0.0,77.65462579386345,0.0,22.5,22.5,-0.0,77.65462579386345
2030-01-15 05:00:00,1.0,0.0,22.5,0.0,99.0,0.0,22.5,22.5,-0.0,99.0
2030-01-15 06:00:00,1.0,0.0,0.0,0.0,99.0,0.0,0.0,-0.0,-0.0,99.0
2030-01-15 07:00:00,1.0,0.0,0.0,19.924832469861443,77.99738246598653,19.924832469861443,0.0,-0.0,19.924832469861443,77.99738246598653
2030-01-15 08:00:00,1.0,0.0,0.0,0.0,77.99738246598653,0.0,0.0,-0.0,-0.0,77.99738246598653
2030-01-15 09:00:00,1.0,0.0,22.138702744290498,0.0,99.0,0.0,22.138702744290498,22.138702744290498,-0.0,99.0
2030-01-15 10:00:00,1.0,0.0,0.0,0.0,99.0,0.0,0.0,-0.0,-0.0,99.0
2030-01-15 11:00:00,1.0,0.0,0.0,0.0,99.0,0.0,0.0,-0.0,-0.0,99.0
2030-01-15 12:00:00,1.0,0.0,0.0,0.0,99.0,0.0,0.0,-0.0,-0.0,99.0
2030-01-15 13:00:00,1.0,0.0,0.0,0.0,99.0,0.0,0.0,-0.0,-0.0,99.0
2030-01-15 14:00:00,1.0,0.0,0.0,0.0,99.0,0.0,0.0,-0.0,-0.0,99.0
2030-01-15 15:00:00,1.0,0.0,0.0,15.984130228445213,82.15124735378853,15.984130228445213,0.0,-0.0,15.984130228445213,82.15124735378853
2030-01-15 16:00:00,1.0,0.0,0.0,0.0,82.15124735378853,0.0,0.0,-0.0,-0.0,82.15124735378853
2030-01-15 17:00:00,1.0,0.0,0.0,0.0,82.15124735378853,0.0,0.0,-0.0,-0.0,82.15124735378853
