snapshot,duration_h,project_wind_mw,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,pcc_export_mw,pcc_import_mw,charge_mw__Croaghonagh,discharge_mw__Croaghonagh,soc_mwh__Croaghonagh
2030-01-14 06:00:00,1.0,0.0,0.0,41.24041549615327,22.0,41.24041549615327,0.0,-0.0,41.24041549615327,22.0
2030-01-14 07:00:00,1.0,0.0,20.132858067698116,0.0,41.099706190846746,0.0,20.132858067698116,20.132858067698116,-0.0,41.099706190846746
2030-01-14 08:00:00,1.0,0.0,30.387431328846844,0.0,69.92775476318067,0.0,30.387431328846844,30.387431328846844,-0.0,69.92775476318067
2030-01-14 09:00:00,1.0,0.0,45.0,0.0,112.61850317545378,0.0,45.0,45.0,-0.0,112.61850317545378
2030-01-14 10:00:00,1.0,0.0,45.0,0.0,155.3092515877269,0.0,45.0,45.0,-0.0,155.3092515877269
2030-01-14 11:00:00,1.0,0.0,45.0,0.0,198.0,0.0,45.0,45.0,-0.0,198.0
2030-01-14 12:00:00,1.0,0.0,0.0,41.45396668689577,154.30368240688844,41.45396668689577,0.0,-0.0,41.45396668689577,154.30368240688844
2030-01-14 13:00:00,1.0,0.0,0.0,1.5840880610218074e-13,154.30368240688827,1.5840880610218074e-13,0.0,-0.0,1.5840880610218074e-13,154.30368240688827
2030-01-14 14:00:00,1.0,0.0,0.0,45.0,106.86951750436258,45.0,0.0,-0.0,45.0,106.86951750436258
2030-01-14 15:00:00,1.0,0.0,45.0,0.0,149.5602659166357,0.0,45.0,45.0,-0.0,149.5602659166357
2030-01-14 16:00:00,1.0,0.0,0.0,0.0,149.5602659166357,0.0,0.0,-0.0,-0.0,149.5602659166357
2030-01-14 17:00:00,1.0,0.0,34.96616785206669,0.0,182.7320853547222,0.0,34.96616785206669,34.96616785206669,-0.0,182.7320853547222
2030-01-14 18:00:00,1.0,0.0,0.0,45.0,135.2979204521965,45.0,0.0,-0.0,45.0,135.2979204521965
2030-01-14 19:00:00,1.0,0.0,0.0,17.48384483685453,116.86832980505139,17.48384483685453,0.0,-0.0,17.48384483685453,116.86832980505139
2030-01-14 20:00:00,1.0,0.0,0.0,45.0,69.4341649025257,45.0,0.0,-0.0,45.0,69.4341649025257
2030-01-14 21:00:00,1.0,0.0,0.0,0.0,69.4341649025257,0.0,0.0,-0.0,-0.0,69.4341649025257
2030-01-14 22:00:00,1.0,0.0,0.0,45.0,22.0,45.0,0.0,-0.0,45.0,22.0
2030-01-14 23:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,22.0
2030-01-15 00:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,22.0
2030-01-15 01:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,22.0
2030-01-15 02:00:00,1.0,0.0,32.41768285773057,0.0,52.75411428862744,0.0,32.41768285773057,32.41768285773057,-0.0,52.75411428862744
2030-01-15 03:00:00,1.0,0.0,45.0,0.0,95.44486270090056,0.0,45.0,45.0,-0.0,95.44486270090056
2030-01-15 04:00:00,1.0,0.0,45.0,0.0,138.13561111317367,0.0,45.0,45.0,-0.0,138.13561111317367
2030-01-15 05:00:00,1.0,0.0,45.0,0.0,180.82635952544678,0.0,45.0,45.0,-0.0,180.82635952544678
2030-01-15 06:00:00,1.0,0.0,18.10260653881439,0.0,198.0,0.0,18.10260653881439,18.10260653881439,-0.0,198.0
2030-01-15 07:00:00,1.0,0.0,0.0,14.546746950114226,182.66638236384375,14.546746950114226,0.0,-0.0,14.546746950114226,182.66638236384375
2030-01-15 08:00:00,1.0,0.0,0.0,0.0,182.66638236384375,0.0,0.0,-0.0,-0.0,182.66638236384375
2030-01-15 09:00:00,1.0,0.0,16.163052166793587,0.0,198.0,0.0,16.163052166793587,16.163052166793587,-0.0,198.0
2030-01-15 10:00:00,1.0,0.0,0.0,0.0,198.0,0.0,0.0,-0.0,-0.0,198.0
2030-01-15 11:00:00,1.0,0.0,0.0,0.0,198.0,0.0,0.0,-0.0,-0.0,198.0
2030-01-15 12:00:00,1.0,0.0,0.0,0.0,198.0,0.0,0.0,-0.0,-0.0,198.0
2030-01-15 13:00:00,1.0,0.0,0.0,0.0,198.0,0.0,0.0,-0.0,-0.0,198.0
2030-01-15 14:00:00,1.0,0.0,0.0,0.0,198.0,0.0,0.0,-0.0,-0.0,198.0
2030-01-15 15:00:00,1.0,0.0,0.0,0.0,198.0,0.0,0.0,-0.0,-0.0,198.0
