snapshot,duration_h,project_wind_mw,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,pcc_export_mw,pcc_import_mw,charge_mw__Croaghonagh,discharge_mw__Croaghonagh,soc_mwh__Croaghonagh
2030-01-14 06:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,22.0
2030-01-14 07:00:00,1.0,0.0,5.520289396544934,0.0,27.237006350907528,0.0,5.520289396544934,5.520289396544934,-0.0,27.237006350907528
2030-01-14 08:00:00,1.0,0.0,45.0,0.0,69.92775476318064,0.0,45.0,45.0,-0.0,69.92775476318064
2030-01-14 09:00:00,1.0,0.0,45.0,0.0,112.61850317545377,0.0,45.0,45.0,-0.0,112.61850317545377
2030-01-14 10:00:00,1.0,0.0,45.0,0.0,155.3092515877269,0.0,45.0,45.0,-0.0,155.3092515877269
2030-01-14 11:00:00,1.0,0.0,45.0,0.0,198.0,0.0,45.0,45.0,-0.0,198.0
2030-01-14 12:00:00,1.0,0.0,0.0,0.0,198.0,0.0,0.0,-0.0,-0.0,198.0
2030-01-14 13:00:00,1.0,0.0,0.0,45.0,150.5658350974743,45.0,0.0,-0.0,45.0,150.5658350974743
2030-01-14 14:00:00,1.0,0.0,0.0,45.0,103.1316701949486,45.0,0.0,-0.0,45.0,103.1316701949486
2030-01-14 15:00:00,1.0,0.0,37.96683010576978,0.0,139.1501677962138,0.0,37.96683010576978,37.96683010576978,-0.0,139.1501677962138
2030-01-14 16:00:00,1.0,0.0,0.0,0.0,139.1501677962138,0.0,0.0,-0.0,-0.0,139.1501677962138
2030-01-14 17:00:00,1.0,0.0,0.0,0.0,139.1501677962138,0.0,0.0,-0.0,-0.0,139.1501677962138
2030-01-14 18:00:00,1.0,0.0,0.0,21.138407552083198,116.86832980505139,21.138407552083198,0.0,-0.0,21.138407552083198,116.86832980505139
2030-01-14 19:00:00,1.0,0.0,0.0,0.0,116.86832980505139,0.0,0.0,-0.0,-0.0,116.86832980505139
2030-01-14 20:00:00,1.0,0.0,0.0,45.0,69.4341649025257,45.0,0.0,-0.0,45.0,69.4341649025257
2030-01-14 21:00:00,1.0,0.0,0.0,0.0,69.4341649025257,0.0,0.0,-0.0,-0.0,69.4341649025257
2030-01-14 22:00:00,1.0,0.0,0.0,45.0,22.0,45.0,0.0,-0.0,45.0,22.0
2030-01-14 23:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,22.0
2030-01-15 00:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,22.0
2030-01-15 01:00:00,1.0,0.0,5.520289396544971,0.0,27.237006350907564,0.0,5.520289396544971,5.520289396544971,-0.0,27.237006350907564
2030-01-15 02:00:00,1.0,0.0,45.0,0.0,69.92775476318067,0.0,45.0,45.0,-0.0,69.92775476318067
2030-01-15 03:00:00,1.0,0.0,45.0,0.0,112.61850317545378,0.0,45.0,45.0,-0.0,112.61850317545378
2030-01-15 04:00:00,1.0,0.0,45.0,0.0,155.3092515877269,0.0,45.0,45.0,-0.0,155.3092515877269
2030-01-15 05:00:00,1.0,0.0,45.0,0.0,198.0,0.0,45.0,45.0,-0.0,198.0
2030-01-15 06:00:00,1.0,0.0,0.0,0.0,198.0,0.0,0.0,-0.0,-0.0,198.0
2030-01-15 07:00:00,1.0,0.0,0.0,19.924832469861443,176.99738246598653,19.924832469861443,0.0,-0.0,19.924832469861443,176.99738246598653
2030-01-15 08:00:00,1.0,0.0,0.0,0.0,176.99738246598653,0.0,0.0,-0.0,-0.0,176.99738246598653
2030-01-15 09:00:00,1.0,0.0,22.138702744290498,0.0,198.0,0.0,22.138702744290498,22.138702744290498,-0.0,198.0
2030-01-15 10:00:00,1.0,0.0,0.0,0.0,198.0,0.0,0.0,-0.0,-0.0,198.0
2030-01-15 11:00:00,1.0,0.0,0.0,0.0,198.0,0.0,0.0,-0.0,-0.0,198.0
2030-01-15 12:00:00,1.0,0.0,0.0,0.0,198.0,0.0,0.0,-0.0,-0.0,198.0
2030-01-15 13:00:00,1.0,0.0,0.0,0.0,198.0,0.0,0.0,-0.0,-0.0,198.0
2030-01-15 14:00:00,1.0,0.0,0.0,0.0,198.0,0.0,0.0,-0.0,-0.0,198.0
2030-01-15 15:00:00,1.0,0.0,0.0,0.0,198.0,0.0,0.0,-0.0,-0.0,198.0
2030-01-15 16:00:00,1.0,0.0,0.0,45.0,150.5658350974743,45.0,0.0,-0.0,45.0,150.5658350974743
2030-01-15 17:00:00,1.0,0.0,0.0,0.0,150.5658350974743,0.0,0.0,-0.0,-0.0,150.5658350974743
2030-01-15 18:00:00,1.0,0.0,0.0,45.0,103.1316701949486,45.0,0.0,-0.0,45.0,103.1316701949486
2030-01-15 19:00:00,1.0,0.0,0.0,0.0,103.1316701949486,0.0,0.0,-0.0,-0.0,103.1316701949486
2030-01-15 20:00:00,1.0,0.0,0.0,0.0,103.1316701949486,0.0,0.0,-0.0,-0.0,103.1316701949486
2030-01-15 21:00:00,1.0,0.0,0.0,0.0,103.1316701949486,0.0,0.0,-0.0,-0.0,103.1316701949486
2030-01-15 22:00:00,1.0,0.0,0.0,0.0,103.1316701949486,0.0,0.0,-0.0,-0.0,103.1316701949486
2030-01-15 23:00:00,1.0,0.0,0.0,0.0,103.1316701949486,0.0,0.0,-0.0,-0.0,103.1316701949486
2030-01-16 00:00:00,1.0,0.0,0.0,0.0,103.1316701949486,0.0,0.0,-0.0,-0.0,103.1316701949486
2030-01-16 01:00:00,1.0,0.0,0.0,0.0,103.1316701949486,0.0,0.0,-0.0,-0.0,103.1316701949486
2030-01-16 02:00:00,1.0,0.0,0.0,0.0,103.1316701949486,0.0,0.0,-0.0,-0.0,103.1316701949486
2030-01-16 03:00:00,1.0,0.0,0.0,0.0,103.1316701949486,0.0,0.0,-0.0,-0.0,103.1316701949486
2030-01-16 04:00:00,1.0,0.0,0.0,0.0,103.1316701949486,0.0,0.0,-0.0,-0.0,103.1316701949486
2030-01-16 05:00:00,1.0,0.0,0.0,0.0,103.1316701949486,0.0,0.0,-0.0,-0.0,103.1316701949486
2030-01-16 06:00:00,1.0,0.0,0.0,0.0,103.1316701949486,0.0,0.0,-0.0,-0.0,103.1316701949486
2030-01-16 07:00:00,1.0,0.0,0.0,45.0,55.6975052924229,45.0,0.0,-0.0,45.0,55.6975052924229
2030-01-16 08:00:00,1.0,0.0,0.0,0.0,55.6975052924229,0.0,0.0,-0.0,-0.0,55.6975052924229
2030-01-16 09:00:00,1.0,0.0,0.0,0.0,55.6975052924229,0.0,0.0,-0.0,-0.0,55.6975052924229
2030-01-16 10:00:00,1.0,0.0,0.0,0.0,55.6975052924229,0.0,0.0,-0.0,-0.0,55.6975052924229
2030-01-16 11:00:00,1.0,0.0,0.0,0.0,55.6975052924229,0.0,0.0,-0.0,-0.0,55.6975052924229
2030-01-16 12:00:00,1.0,0.0,0.0,0.0,55.6975052924229,0.0,0.0,-0.0,-0.0,55.6975052924229
2030-01-16 13:00:00,1.0,0.0,0.0,31.968260456890402,22.0,31.968260456890402,0.0,-0.0,31.968260456890402,22.0
2030-01-16 14:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,22.0
2030-01-16 15:00:00,1.0,0.0,0.0,0.0,21.999999999999993,0.0,0.0,-0.0,-0.0,21.999999999999993
2030-01-16 16:00:00,1.0,0.0,0.0,0.0,21.999999999999993,0.0,0.0,-0.0,-0.0,21.999999999999993
2030-01-16 17:00:00,1.0,0.0,45.0,0.0,64.69074841227311,0.0,45.0,45.0,-0.0,64.69074841227311
2030-01-16 18:00:00,1.0,0.0,0.0,0.0,64.69074841227311,0.0,0.0,-0.0,-0.0,64.69074841227311
2030-01-16 19:00:00,1.0,0.0,0.0,0.0,64.69074841227311,0.0,0.0,-0.0,-0.0,64.69074841227311
2030-01-16 20:00:00,1.0,0.0,0.0,0.0,64.69074841227311,0.0,0.0,-0.0,-0.0,64.69074841227311
2030-01-16 21:00:00,1.0,0.0,0.0,0.0,64.69074841227311,0.0,0.0,-0.0,-0.0,64.69074841227311
2030-01-16 22:00:00,1.0,0.0,0.0,0.0,64.69074841227311,0.0,0.0,-0.0,-0.0,64.69074841227311
2030-01-16 23:00:00,1.0,0.0,0.0,0.0,64.69074841227311,0.0,0.0,-0.0,-0.0,64.69074841227311
2030-01-17 00:00:00,1.0,0.0,0.0,0.0,64.69074841227311,0.0,0.0,-0.0,-0.0,64.69074841227311
2030-01-17 01:00:00,1.0,0.0,0.0,0.0,64.69074841227311,0.0,0.0,-0.0,-0.0,64.69074841227311
2030-01-17 02:00:00,1.0,0.0,0.0,0.0,64.69074841227311,0.0,0.0,-0.0,-0.0,64.69074841227311
2030-01-17 03:00:00,1.0,0.0,0.0,0.0,64.69074841227311,0.0,0.0,-0.0,-0.0,64.69074841227311
2030-01-17 04:00:00,1.0,0.0,0.0,0.0,64.69074841227311,0.0,0.0,-0.0,-0.0,64.69074841227311
2030-01-17 05:00:00,1.0,0.0,0.0,0.0,64.69074841227311,0.0,0.0,-0.0,-0.0,64.69074841227311
2030-01-17 06:00:00,1.0,0.0,0.0,0.0,64.69074841227311,0.0,0.0,-0.0,-0.0,64.69074841227311
2030-01-17 07:00:00,1.0,0.0,0.0,40.499999999999986,22.0,40.499999999999986,0.0,-0.0,40.499999999999986,22.0
2030-01-17 08:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,22.0
2030-01-17 09:00:00,1.0,0.0,0.0,0.0,22.0,0.0,0.0,-0.0,-0.0,22.0
