snapshot,duration_h,project_wind_mw,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,pcc_export_mw,pcc_import_mw,charge_mw__Croaghonagh,discharge_mw__Croaghonagh,soc_mwh__Croaghonagh
2030-01-14 06:00:00,1.0,0.0,0.0,41.24041549615327,22.0,41.24041549615327,0.0,-0.0,41.24041549615327,22.0
2030-01-14 07:00:00,1.0,0.0,18.509060023590166,0.0,39.55923610699444,0.0,18.509060023590166,18.509060023590166,-0.0,39.55923610699444
2030-01-14 08:00:00,1.0,0.0,32.011229372954794,0.0,69.92775476318067,0.0,32.011229372954794,32.011229372954794,-0.0,69.92775476318067
2030-01-14 09:00:00,1.0,0.0,45.0,0.0,112.61850317545378,0.0,45.0,45.0,-0.0,112.61850317545378
2030-01-14 10:00:00,1.0,0.0,45.0,0.0,155.3092515877269,0.0,45.0,45.0,-0.0,155.3092515877269
2030-01-14 11:00:00,1.0,0.0,45.0,0.0,198.0,0.0,45.0,45.0,-0.0,198.0
2030-01-14 12:00:00,1.0,0.0,0.0,41.45396668689577,154.30368240688844,41.45396668689577,0.0,-0.0,41.45396668689577,154.30368240688844
2030-01-14 13:00:00,1.0,0.0,0.0,0.0,154.30368240688844,0.0,0.0,-0.0,-0.0,154.30368240688844
2030-01-14 14:00:00,1.0,0.0,0.0,45.0,106.86951750436275,45.0,0.0,-0.0,45.0,106.86951750436275
2030-01-14 15:00:00,1.0,0.0,45.0,0.0,149.56026591663587,0.0,45.0,45.0,-0.0,149.56026591663587
2030-01-14 16:00:00,1.0,0.0,0.0,0.0,149.56026591663587,0.0,0.0,-0.0,-0.0,149.56026591663587
2030-01-14 17:00:00,1.0,0.0,34.96616785206669,0.0,182.73208535472236,0.0,34.96616785206669,34.96616785206669,-0.0,182.73208535472236
2030-01-14 18:00:00,1.0,0.0,0.0,45.0,135.29792045219665,45.0,0.0,-0.0,45.0,135.29792045219665
2030-01-14 19:00:00,1.0,0.0,0.0,29.02742700246256,104.70032580484468,29.02742700246256,0.0,-0.0,29.02742700246256,104.70032580484468
2030-01-14 20:00:00,1.0,0.0,0.0,45.0,57.26616090231899,45.0,0.0,-0.0,45.0,57.26616090231899
2030-01-14 21:00:00,1.0,0.0,0.0,0.0,57.26616090231899,0.0,0.0,-0.0,-0.0,57.26616090231899
